sku	fnsku	asin	product-name	condition	your-price	mfn-listing-exists	mfn-fulfillable-quantity	afn-listing-exists	afn-warehouse-quantity	afn-fulfillable-quantity	afn-unsellable-quantity	afn-reserved-quantity	afn-total-quantity	per-unit-volume	afn-inbound-working-quantity	afn-inbound-shipped-quantity	afn-inbound-receiving-quantity
0X-60IQ-UGJQ	B07FPPSSRX	B07FPPSSRX		Unknown					3	0	3	0	3		0	0	0
121N-7E0001-UNBK0A	X0015X1KRL	B085W2MY3R		Unknown					31	31	0	0	31		0	0	0
2DC1ZT-MM4-UK	B07KXGP3C8	B07KXGP3C8		Unknown					0	0	0	0	0		0	0	0
6D-NBOD-OAGY	X0015QMFGD	B085DJ7PC4		Unknown					0	0	0	0	0		0	0	0
A4-5834-XLM5	X0017ZZKXR	B08DY5BS8L		Unknown					0	0	0	0	0		0	0	0
ACPJK-LS30-DEWH0A	B07GX1MRCN	B07GX1MRCN		Unknown					0	0	0	0	0		0	0	0
AMY-L410-001	B07GXGT2K6	B07GXGT2K6		Unknown					268	0	268	0	268		0	0	0
AMY-L410-002	B07GXGT2K6	B07GXGT2K6		Unknown					268	0	268	0	268		0	0	0
B07YKGZ1CG	X00166CPO9	B07YKGZ1CG		Unknown					0	0	0	0	0		0	0	0
B07ZGHSBFY	X0013LNBI1	B07ZGHSBFY		Unknown					53	0	53	0	53		0	0	0
CACK-PS04-DEWH3A	B08185HXV2	B08185HXV2	Vankyo Projectiedoek, 4K, 3D, HD, 100 inch, 16: 9, eenvoudig opvouwbaar en kreukbestendig projectiedoek, met trekker en haken, voor thuisbioscoop en open luchtbioscoop.	New	45.99	No		Yes	245	201	36	8	545	6629.55	300	0	0
CACK-PS04-GBWH3A	B07FDN244T	B07FDN244T		Unknown					1152	1122	24	6	1352		200	0	0
CACK-PT20-DEBK1A	X000W7FYVJ	B07GWC2MLF	VANKYO Beamerstandaard aluminium vloerstandaard voor projector, universele statief standaard, verstelbaar beamertafel voor beamer laptop met hoogte van 17 inch tot 46 inch (zwart)	New	45.99	No		Yes	232	193	24	15	532	20660.65	0	300	0
CACK-PT20-DEWH1A	X000W79AOL	B07GWFZPV8	VANKYO Beamerstandaard aluminium vloerstandaard voor projector, universele statief standaard, verstelbaar beamertafel voor beamer laptop met hoogte van 17 inch tot 46 inch (zilver)	New	45.99	No		Yes	189	171	13	5	489	20666.87	0	300	0
CACK-PT20-FRBK1A-A1S2	X000ZU8HGH	B07GS5WXBT		Unknown					1	0	1	0	361		180	180	0
CACK-PT20-FRWH1A-A1S2	X000ZU8HHL	B07GS3S7Z9		Unknown					1	0	0	1	661		480	180	0
CACK-PT20-GBBK1A	X000UPX2YT	B07D5CCMDN		Unknown					244	207	17	20	3768		3524	0	0
CACK-PT20-GBWH1B	X000UPX2SZ	B07D5D9DC4		Unknown					319	306	6	7	2879		2560	0	0
CACP-CT03-DEBK0A	X0011VV8P1	B07VHZJPBK		Unknown					439	426	10	3	439		0	0	0
CACP-CT05-DEBK0A	X0011V41RX	B07KXGCPY2	SNAPTAIN S5C drone accessoires propeller	New	15.99	No		Yes	535	534	1	0	535	991.09	0	0	0
CACP-CT06-UNBK0A-A2S1	B07MXV68QF	B07MXV68QF		Unknown					0	0	0	0	0		0	0	0
CACP-CT07-DEBK0A	X00107DVV5	B07QNVYX98		Unknown					366	349	14	3	366		0	0	0
CACP-CT07-FRBK0A-A1S1	X00107DD5J	B07QPX2KXF		Unknown					0	0	0	0	0		0	0	0
CACP-CT07-GBBK0A	X00100IBG7	B07PYP1ZQJ		Unknown					0	0	0	0	0		0	0	0
CACP-CT09-DEBK0A	X0011N0JA9	B07TLB7HV9	SNAPTAIN accu's en toebehoren set voor H823h Plus drone 4lipo batterijen, 2 laders en accessoireset	New	19.99	No		Yes	141	135	5	1	141	216.15	0	0	0
CACP-CT09-ITBK0A	X0013NOLHJ	B07ZLX6RJN		Unknown					172	170	1	1	172		0	0	0
CACT-CT01-DEBK0A	X00121JIIJ	B07M9J8KRQ	VanTop Action Camera Cam Accu's en oplader voor Vantop Moment 3 en Moment 4, 2 X Lipo batterijen met USB-oplader	New	19.99	No		Yes	31	30	1	0	231	186.48	200	0	0
CACT-CT01-GBBK0A-A2S1	B07M9J8KRQ	B07M9J8KRQ		Unknown					0	0	0	0	0		0	0	0
CACT-CT02-DEBK0A	X0011N3HD5	B07MNDJ2DN		Unknown					325	313	6	6	325		0	0	0
CACT-CT02-FRBK0A	X000ZWCQ6H	B07LFVKLX6		Unknown					143	139	2	2	143		0	0	0
CACT-CT02-GBBK0A-A2S1	B07MNDJ2DN	B07MNDJ2DN		Unknown					0	0	0	0	0		0	0	0
CACT-TS60-DEBU4A	X000Z5HXQR	B07MBHXGYM		Unknown					1	0	1	0	1		0	0	0
CACT-TS60-FRBU4A-A1S1	B07MHNVJGW	B07MHNVJGW		Unknown					0	0	0	0	0		0	0	0
CACT-TS60-GBBU4A-A1S1	B07MBGNGFZ	B07MBGNGFZ		Unknown					4	4	0	0	4		0	0	0
CGPT-MM3C-CABK0A	B07HWL4KS6	B07HWL4KS6		Unknown					0	0	0	0	0		0	0	0
CGPT-MM3C-CABK0A-A1S2	B07HWL4KS6	B07HWL4KS6		Unknown					0	0	0	0	0		0	0	0
CGPT-MM3C-DEBK0A	B07HRCF5D2	B07HRCF5D2		Unknown					78	0	78	0	78		0	0	0
CGPT-MM3C-FRBK0A	B07HT3ZFRS	B07HT3ZFRS		Unknown					37	0	37	0	37		0	0	0
CGPT-MM40-DEBK-A1S1	B07H3LS67S	B07H3LS67S		Unknown					115	0	115	0	115		0	0	0
CGPT-MM40-DEBK-A1S12	X00118Q967	B07H3LS67S		Unknown					23	0	23	0	23		0	0	0
CGPT-MM40-DEBK-A1S3	X001236FDN	B07H3LS67S	VanTop 4K Action Cam met touchscreen, 20 MP WiFi Ultra HD waterdichte actiecamera, 30 m onderwatercamera, 2 batterijen en accessoireset	New	39.99	No		Yes	49	0	49	0	49	3186.14	0	0	0
CGPT-MM40-DEBK0A	B07H3LS67S	B07H3LS67S	VanTop 4K Action Cam met touchscreen, 20 MP WiFi Ultra HD waterdichte actiecamera, 30 m onderwatercamera, 2 batterijen en accessoireset	New	39.99	No		Yes	115	0	115	0	115	3186.14	0	0	0
CGPT-MM40-DEBK0A-1	B07H3LS67S	B07H3LS67S		Unknown					115	0	115	0	115		0	0	0
CGPT-MM40-FRBK0A	B07GWFD8SY	B07GWFD8SY		Unknown					0	0	0	0	0		0	0	0
CGPT-MM40-FRBK0A-A2S1	X0010OIDKR	B07R7TYJVH		Unknown					0	0	0	0	0		0	0	0
CGPT-MM40-FRBK0A-A2S2	X00118N9IN	B07R7TYJVH		Unknown					0	0	0	0	0		0	0	0
CGPT-MM40-GBBK0A	B07GZS8GQH	B07GZS8GQH		Unknown					56	56	0	0	56		0	0	0
CHBK-HC80-DEGY0A	B07J6MVRMD	B07J6MVRMD	vankyo USB C-hub (8 in 1) type C-hub met HDMI 4K adapter,3 USB 3.0 aansluitingen, Gigabit ethernet, type C Power Delivery, SD/Micro SD-kaartlezerpoorten voor laptop MacBook Pro 2016/2017 andere type C-apparaten	New	21.99	No		Yes	21	0	21	0	21	520.78	0	0	0
CHBK-HC80-FRGY0A-A1S2	X000ZTGFM1	B07J43JZMB		Unknown					4	0	4	0	4		0	0	0
CPJK-L410-DEBK0A	X000W72IOP	B07GVF1GB7		Unknown					5	0	5	0	5		0	0	0
CPJK-L410-DERD0A	B07H7ZQ661	B07H7ZQ661		Unknown					1	0	1	0	1		0	0	0
CPJK-L410-DEWH0A	X000W0L5RX	B07GDH4DGC		Unknown					4	0	4	0	4		0	0	0
CPJK-L410-FRBK0A	X000W6YSEJ	B07GV7W5XZ		Unknown					3	0	3	0	3		0	0	0
CPJK-L410-FRBK0A-1	B07GV7W5XZ	B07GV7W5XZ		Unknown					3	0	3	0	3		0	0	0
CPJK-L410-FRWH0A	X000W06DTN	B07GDB8BF9		Unknown					12	0	11	1	12		0	0	0
CPJK-L410-FRWH0A-1	X000W4YJXL	B07GDB8BF9		Unknown					1	0	1	0	1		0	0	0
CPJK-L410-FRWH0A-2	B07GDB8BF9	B07GDB8BF9		Unknown					12	0	12	0	12		0	0	0
CPJK-L410-GBWH0A	B07GXGT2K6	B07GXGT2K6		Unknown					268	0	268	0	268		0	0	0
CPJK-L410-GBWH0A-B	B07GXGT2K6	B07GXGT2K6		Unknown					268	0	268	0	268		0	0	0
CPJK-L410-GBWH0A-C	B07GXGT2K6	B07GXGT2K6		Unknown					268	0	268	0	268		0	0	0
CPJK-L410-GBWH0A-D	X000W0XR5L	B07GXGT2K6		Unknown					37	0	37	0	37		0	0	0
CPJK-L410-GBWH0A-D-001	B07GXGT2K6	B07GXGT2K6		Unknown					268	0	268	0	268		0	0	0
CPJK-L410-GBWH0A-D1	B07GXGT2K6	B07GXGT2K6		Unknown					268	0	268	0	268		0	0	0
CPJK-L410-GBWH0B	B07GXGT2K6	B07GXGT2K6		Unknown					268	0	268	0	268		0	0	0
CPJK-L410-GBWH0C	B07GXGT2K6	B07GXGT2K6		Unknown					268	0	268	0	268		0	0	0
CPJK-L430-DEWH0A	X00129OOZ3	B07WHWZXKF	VANKYO Leisure 430 mini projector, 4500 lumen home cinema projector, ondersteunt 1080P Full HD project, compatibel met TV-stick, HDMI, SD, AV, VGA, USB, PS4, X-Box, iOS / Android smartphone projector	New	99.99	No		Yes	1885	178	1688	19	1885	8623.04	0	0	0
CPJK-L430-DEWH0A-N1S1	X0013V67HN	B07WHWZXKF	VANKYO Leisure 430 mini projector, 4500 lumen home cinema projector, ondersteunt 1080P Full HD project, compatibel met TV-stick, HDMI, SD, AV, VGA, USB, PS4, X-Box, iOS / Android smartphone projector	New	99.99	No		Yes	42	0	42	0	42	8623.04	0	0	0
CPJK-L510-DEBK0A	X000W7JKU5	B07GWYFVV2	Vankyo Leisure 510 Beamer 4000 lumen Full HD Home Theater Beamr met 200 inch projectiegrootte 5000 uur video projector, ondersteunt tv-stick, smartphone, laptop, pad, met HDMI-kabel zwart	New	139.99	No		Yes	49	31	18	0	49	21011.82	0	0	0
CPJK-L510-DEWH0A	X000W91W6D	B07GX1MRCN		Unknown					14	0	14	0	14		0	0	0
CPJK-L510-DEWH0A-1	B07GX1MRCN	B07GX1MRCN		Unknown					0	0	0	0	0		0	0	0
CPJK-L510-FRBK0A	X000W911UP	B07GWN483G		Unknown					16	0	16	0	16		0	0	0
CPJK-L510-FRBK0A-1	B07GWN483G	B07GWN483G		Unknown					0	0	0	0	0		0	0	0
CPJK-L510-FRWH0A	X000W91QMX	B07GWM3C3N		Unknown					11	0	11	0	11		0	0	0
CPJK-L510-FRWH0A -1	B07GWM3C3N	B07GWM3C3N		Unknown					6	0	6	0	6		0	0	0
CPJK-L510-GBBK0A	B07GVF938H	B07GVF938H		Unknown					73	0	73	0	73		0	0	0
CPJK-L510-GBBK0A-B	B07GVF938H	B07GVF938H		Unknown					73	0	73	0	73		0	0	0
CPJK-L510-GBWH0A	B07GWSGW5H	B07GWSGW5H		Unknown					55	0	55	0	55		0	0	0
CPJK-L510-GBWH0A-B	B07GWSGW5H	B07GWSGW5H		Unknown					55	0	55	0	55		0	0	0
CPJK-LS30-DEWH0A	X000VSFQ99	B07G8X7J2V		Unknown					10	0	10	0	10		0	0	0
CPJK-LS30-FRBK0A	X000VHEP79	B07FSNL282		Unknown					14	0	14	0	14		0	0	0
CPJK-LS30-FRWH0A	X000VFRNOX	B07FPPSSRX		Unknown					3	0	3	0	3		0	0	0
CPJK-LS30-FRWH0A -2	B07FPPSSRX	B07FPPSSRX		Unknown					3	0	3	0	3		0	0	0
CPJK-LS30-FRWH0A-2	B07FPPSSRX	B07FPPSSRX		Unknown					3	0	3	0	3		0	0	0
CPJK-LS30-GBBK0A	X000VB19H9	B07F7YBLB3		Unknown					35	0	35	0	35		0	0	0
CPJK-LS30-ITWH0A	B07HF1C5Q1	B07HF1C5Q1		Unknown					48	0	48	0	48		0	0	0
CPJK-LS30-UKWH0A	X000ULEAKN	B07CZDMKS9		Unknown					67	0	67	0	67		0	0	0
CPJV-L420-DESV0A	B07HQ69PRM	B07HQ69PRM		Unknown					113	0	113	0	113		0	0	0
CPJV-L420-FRSV0A	B07HQ5YTRQ	B07HQ5YTRQ		Unknown					92	0	92	0	92		0	0	0
CPJV-L420-GBSV0A	B07HQBY257	B07HQBY257		Unknown					47	0	47	0	47		0	0	0
CPJV-L420-GBSV0A-A1S2	B07HQBY257	B07HQBY257		Unknown					47	0	47	0	47		0	0	0
CPJV-M500-DEBK0A	B07H8WK327	B07H8WK327		Unknown					95	0	95	0	95		0	0	0
CPJV-M500-FRBK0A	B07H8GKKHJ	B07H8GKKHJ		Unknown					11	0	11	0	11		0	0	0
CPJV-M500-FRBK0A-1	B07H8GKKHJ	B07H8GKKHJ		Unknown					11	0	11	0	11		0	0	0
CPJV-M500-GBBK0A	B07H7F8KXD	B07H7F8KXD		Unknown					29	0	29	0	29		0	0	0
CSCH-H13C-GBWH0A	X00127CF79	B07W53XY84		Unknown					0	0	0	0	0		0	0	0
CSCH-H202-DEWH0A-A1S1	B07KCX6BKV	B07KCX6BKV		Unknown					22	0	22	0	22		0	0	0
