sku	fnsku	asin	product-name	condition	your-price	mfn-listing-exists	mfn-fulfillable-quantity	afn-listing-exists	afn-warehouse-quantity	afn-fulfillable-quantity	afn-unsellable-quantity	afn-reserved-quantity	afn-total-quantity	per-unit-volume	afn-inbound-working-quantity	afn-inbound-shipped-quantity	afn-inbound-receiving-quantity
VNTP1-L510PW-ITWH0A-AC1SC1	X0017MM05L	B08DNBVMMH		Unknown					0	0	0	0	246		246	0	0
VNTP1-MM5C-ITBK0A-AC1SC1	X0016DKXZZ	B087RHV52B		Unknown					0	0	0	0	0		0	0	0
VNTP1-NBM3XX-ITGY0A-AC1SC1	X0017SJS7N	B088M7V284		Unknown					0	0	0	0	600		600	0	0
VNTP1-PS100A-ITWH4A-AC1SC1	X0017S52VT	B08DNC427Q		Unknown					0	0	0	0	280		280	0	0
VNTP1-PT20-ITBK1A-AC1SC1	X0017SJTZ9	B08BY9TPDQ		Unknown					0	0	0	0	240		240	0	0
VNTP1-PT20-ITWH1A-AC1SC1	X0017SJVZH	B08BYB9LG5		Unknown					0	0	0	0	120		120	0	0
VNTP1-S10FAX-DEBK3A-AC1SC1	X0017NDTL9	B087CG443Q		Unknown					0	0	0	0	360		0	360	0
VNTP1-S10FAX-GBBK3A-AC1SC1	X0017CUZNF	B08766L11J		Unknown					8	4	4	0	104		96	0	0
VNTP1-S20I-FRGY4A-N1S1	B0832FXH2N	B0832FXH2N	Tablette Tactile 10 Pouces, 8 CÅurs HD Tablette Android 9.0 Pie, 64GB Stockage, 3GB RAM, Bluetooth 5.0, 5G WiFi, 10+ Heures Autonomie, GPS, OTG, Type-C Port	New	189.99	No		Yes	146	146	0	0	146	3281.84	0	0	0
VNTP1-S20I-FRGY4A-N1S2	X0014NDII1	B082CNKZKC	Vankyo Tablette Tactile 10 Pouces HD, 8 CÅurs CPU, 64Go+128Go Stockage, 3Go RAM, 8MP+5MP CamÃ©ra, Bluetooth 5.0, 5G WiFi, Android 9.0, 6000mAh, GPS, USB C	New	189.99	No		Yes	61	61	0	0	61	3281.84	0	0	0
VNTP1-S20I-GBGY4A-AC1SC1	X00168LSDL	B082LZ98RC		Unknown					22	19	3	0	102		80	0	0
VNTP1-S300-DEBU0A-AC1SC2	X0014MNVGB	B07Z3N74VK		Unknown					482	0	482	0	482		0	0	0
VNTP1-S300-ESBU0A-AC1SC2	X0017O6PEB	B084YY3YD5		Unknown					103	103	0	0	1520		1344	0	73
VNTP1-S300-FRBU0A-AC1SC2	X0014LD581	B07Z4BK5NP	SNAPTAIN SP300 Drone LED 3 Modes de ContrÃ´le, 360Â° Flips, Capteur Infrarouge, Induction de GravitÃ©, Maintien de l'altitude pour Enfants et DÃ©butants	New	49.99	No		Yes	2	0	2	0	2	4540.2	0	0	0
VNTP1-S300-FRBU0A-AC1SC3	X0017CG40N	B07Z4BK5NP	SNAPTAIN SP300 Drone LED 3 Modes de ContrÃ´le, 360Â° Flips, Capteur Infrarouge, Induction de GravitÃ©, Maintien de l'altitude pour Enfants et DÃ©butants	New	69.99	No		Yes	115	114	1	0	595	4540.2	480	0	0
VNTP1-S30H-GBSV4A-AC1SC1	X00168LAT3	B082LQQHY5		Unknown					1	0	1	0	161		160	0	0
VNTP1-S350-DEBU0A-AC1SC1	X00160VVTF	B07ZGHSBFY		Unknown					38	0	38	0	38		0	0	0
VNTP1-S350-DEBU0A-AC1SC2	X00171MF6B	B088M7HRGK		Unknown					0	0	0	0	240		240	0	0
VNTP1-S350-DEBU0A-AC1SC2FBM	X0017R7BJB	B088M7HRGK		Unknown					0	0	0	0	0		0	0	0
VNTP1-S350-FRBU0A-AC1S3	X001436JFF	B07YZKZHP5	SNAPTAIN SP350 Mini Drone Enfant avec 3 Batteries,21 Mins Autonomie et TÃ©lÃ©commande, Mode sans TÃªte,Maintien de l'altitude pour Enfants et DÃ©butants	New	35.99	No		Yes	567	562	5	0	567	1351.77	0	0	0
VNTP1-S500-DEBK0A-AC1SC1	X00160VX8J	B07ZGGNBCF		Unknown					12	1	11	0	1452		0	1440	0
VNTP1-S500-DEBK0A-AC1SC2	X00183LJTR	B07ZGGNBCF		Unknown					0	0	0	0	0		0	0	0
VNTP1-S500-FRBK0A-AC1SC2	X0014P3OWJ	B07YYC89WV	SNAPTAIN SP500 Drone avec CamÃ©ra GPS 1080P Pliable ,30 Mins Autonomie,2 Batteires,Suivez-Moi,Auto Rentrer Ã  la Maison ,Smartcapture	New	169.99	No		Yes	1	0	1	0	1	7537.39	0	0	0
VNTP1-S500-FRBK0A-AC1SC3	X0017OLLBN	B07YYC89WV	SNAPTAIN SP500 Drone avec CamÃ©ra GPS 1080P Pliable ,30 Mins Autonomie,2 Batteires,Suivez-Moi,Auto Rentrer Ã  la Maison ,Smartcapture	New	149.99	No		Yes	249	249	0	0	249	7537.39	0	0	0
VNTP1-S500-GBBK0A-AC1SC1	X0017SJV93	B07Z5WPWDW		Unknown					24	24	0	0	192		0	0	168
VNTP1-S500-ITBK0A-AC1SC1	X0016YNVAD	B081TVL9DR		Unknown					235	235	0	0	235		0	0	0
VNTP1-S5C0-DEBK6A--AC1SC1	X0015TPELN	B085NMP5F1		Unknown					309	233	8	68	309		0	0	0
VNTP1-S5C0-DEBK6A--AC1SC2	X00183E5CF	B085NMP5F1		Unknown					0	0	0	0	0		0	0	0
VNTP1-S5C0-ESBK6A-AC1SC1	X00168HYTX	B084YVYVLL		Unknown					238	223	2	13	3389		2995	0	156
VNTP1-S5C0-FRBK6A-AC2SC2	X0014N3S4F	B07Z8SNCN8	SNAPTAIN S5C Drone avec CamÃ©ra 720P WiFi FPV TÃ©lÃ©commande WiFi APP, avec ContrÃ´le Gestuel,Vol de Trajectoire, 360Â°Flips pour Les DÃ©butants et Les Enfants	New	79.99	No		Yes	138	137	1	0	270	7644.07	0	0	132
VNTP1-S5C0-ITBK6A-AC1SC1	X0014LQ2MR	B07Y65S63B		Unknown					606	0	606	0	1207		600	0	1
VNTP1-S5C0-USBK6A-AC1SC1	X0017L4B95	B07GN7GDXB		Unknown					0	0	0	0	0		0	0	0
VNTP1-S600-DEBK6A-AC1SC1	X00171ME1R	B07VL9964H		Unknown					0	0	0	0	1040		0	1040	0
VNTP1-S600-FRBK6A-AC1SC3	X0014AV82R	B07VDNVYW7	SNAPTAIN SP600 Drone avec CamÃ©ra 720P HD et 30 Mins Autonomie, ContrÃ´le Gestuel, WiFi ,FPV 120Â° Grand Angle RÃ©glableï¼Vol de Trajectoire, 3D VR, 360Â°Flips, Mode sans TÃªte, et Maintien de l'altitude	New	89.99	No		Yes	62	49	13	0	62	12343.06	0	0	0
VNTP1-S650-DEBK6A-AC1SC2	X0014MR27P	B07Z3J3HHX		Unknown					23	0	23	0	23		0	0	0
VNTP1-S650-DEBK6A-AC1SC3	X00171SGHN	B088M9HJLX		Unknown					549	522	3	24	549		0	0	0
VNTP1-S650-DEBK6A-AC1SC4	X00183DXQJ	B088M9HJLX		Unknown					0	0	0	0	0		0	0	0
VNTP1-S650-FRBK6A-AC1S3	X0014AOQUX	B07YRPGWND	SNAPTAIN SP650 Drone avec CamÃ©ra 1080P Full HD 120Â° Grand Angle RÃ©glable, WiFi Transmission en Temps RÃ©el ,ContrÃ´le Gestuel, Vol de Trajectoire, 360Â°Flips, Mode sans TÃªte, et Maintien de l'altitude	New	95.99	No		Yes	67	57	10	0	67	8544.87	0	0	0
